,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7402015832.258656,,2023-12-03T12:24:00.000Z,0.10329404170049189,188197961.48372382,4.0282,0.00175665,0.38519774,-4.60597884,5.64322276,16.37323198,34.51639927,9143803163.455141,0.6164,9143807517.04,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:24:00.000Z,16.024048555942652,606295944.3970604,0.0775,-0.02534045,2.41691501,5.8348664,45.74788129,111.24257984,163.762169,8922990964.910685,0.6015,16024048555.94,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:56:11.719287
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8235739597.996408,,2023-12-03T12:25:00.000Z,2.4122254559935814,33877997.18076237,2.7544,-0.52735795,0.15736221,1.72963072,9.13812996,20.84915877,27.6170042,8278497455.9799185,0.5581,12175849171.86,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:11.719287
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:24:00.000Z,21.988613517877706,343451932.52383435,-10.3192,-0.1622679,-0.15369351,4.67796373,88.31153764,125.39168566,122.54106286,8029818794.77012,0.5413,15831801732.87,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:24:00.000Z,0.810104147424946,447816316.88981223,5.3572,-0.062334,-0.03426605,4.70513476,23.79184412,38.33099402,49.60848822,7513880420.294147,0.5066,8101041474.25,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:24:00.000Z,5.506950231741206,133525583.48492387,12.9554,0.09045794,-0.3736453,3.27906126,21.90251093,36.34351485,29.27771626,6893842289.943672,0.4647,7622194290.48,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:11.719287
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:25:00.000Z,39482.52085122878,15859523830.884876,3.1233,-0.04349252,1.7898563,4.95999837,15.23569849,43.06535138,52.76264917,772267487051.9259,52.0623,829132937875.8,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:42.678834
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:25:00.000Z,2157.3636777258153,9807502856.634659,38.0099,-0.2698348,2.54371564,3.77090256,20.48393982,30.89508593,32.30775969,259388993561.71613,17.4856,259388993561.72,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:42.678834
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:24:00.000Z,1.0001381696542961,33331750717.95545,19.5267,-0.01409239,-0.0223174,-0.03345809,-0.00561216,0.02582912,0.04471778,89609378881.88641,6.0407,92622747717.08,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:56:42.678834
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:24:00.000Z,228.1136773989883,665384274.0301358,15.879,-0.17055847,0.20725074,-2.34442563,0.41148602,7.27358367,6.84657519,34604469347.739,2.3329,34604469347.74,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:25:00.000Z,0.6264985348549668,918133383.7854145,33.7536,-0.5173046,2.027328,-1.43103591,3.90055138,17.2411854,24.89257494,33761111143.429493,2.2759,62649853485.5,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:42.678834
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:24:00.000Z,63.35876709409012,1455316812.689373,14.4765,-0.07507354,1.87381836,9.63372793,61.63248801,169.12193386,224.44754552,26885246787.52742,1.8125,35735477411.81,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:24:00.000Z,0.9998226516235253,3725786732.959375,5.2894,-0.0059239,-0.01459454,-0.00228187,-0.02342725,-0.00716939,-0.0314633,24516618478.715763,1.6528,24516618478.72,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:56:42.678834
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:24:00.000Z,0.3936468882418659,308864673.1952594,45.5521,-0.19746349,1.07817875,0.77745775,24.02911871,53.43393498,54.10182627,13898862425.056868,0.9369,17714109970.88,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:25:00.000Z,0.08494338181118738,549541448.7973114,49.3814,0.05832027,1.09637336,9.15259821,26.41392761,38.91987337,34.63587267,12068910826.941908,0.8136,12068910826.94,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:42.678834
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7402015832.258656,,2023-12-03T12:24:00.000Z,0.10329404170049189,188197961.48372382,4.0282,0.00175665,0.38519774,-4.60597884,5.64322276,16.37323198,34.51639927,9143803163.455141,0.6164,9143807517.04,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:24:00.000Z,16.024048555942652,606295944.3970604,0.0775,-0.02534045,2.41691501,5.8348664,45.74788129,111.24257984,163.762169,8922990964.910685,0.6015,16024048555.94,,2023-12-03T12:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:56:42.678834
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8235739597.996408,,2023-12-03T12:25:00.000Z,2.4122254559935814,33877997.18076237,2.7544,-0.52735795,0.15736221,1.72963072,9.13812996,20.84915877,27.6170042,8278497455.9799185,0.5581,12175849171.86,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:56:42.678834
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:24:00.000Z,21.988613517877706,343451932.52383435,-10.3192,-0.1622679,-0.15369351,4.67796373,88.31153764,125.39168566,122.54106286,8029818794.77012,0.5413,15831801732.87,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:24:00.000Z,0.810104147424946,447816316.88981223,5.3572,-0.062334,-0.03426605,4.70513476,23.79184412,38.33099402,49.60848822,7513880420.294147,0.5066,8101041474.25,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:24:00.000Z,5.506950231741206,133525583.48492387,12.9554,0.09045794,-0.3736453,3.27906126,21.90251093,36.34351485,29.27771626,6893842289.943672,0.4647,7622194290.48,,2023-12-03T12:24:00.000Z,,,,,,2023-12-03 17:56:42.678834
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:26:00.000Z,39484.90612041088,15858027810.828617,3.4278,-0.0312535,1.80433873,5.26251499,15.23610643,43.09258168,52.7521403,772314142275.4905,52.0654,829183028528.63,,2023-12-03T12:26:00.000Z,,,,,,2023-12-03 17:57:14.143201
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:26:00.000Z,2157.360334598075,9809188526.355825,38.0535,-0.25577411,2.5404972,3.73764162,20.47640922,30.90311852,32.28844677,259388591603.27545,17.4855,259388591603.28,,2023-12-03T12:26:00.000Z,,,,,,2023-12-03 17:57:14.143201
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:25:00.000Z,1.0002003055088204,33331757404.755527,19.6663,-0.00985692,-0.01412358,-0.02303097,0.00302303,0.02173566,0.05592207,89614946068.00046,6.0411,92628502115.57,,2023-12-03T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:57:14.143201
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:25:00.000Z,228.05565855152219,665385377.7986207,15.7596,-0.15526166,0.14171658,-2.35247049,0.3518106,7.21011487,6.82591845,34595667984.08722,2.3323,34595667984.09,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:57:14.143201
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:26:00.000Z,0.6264995520472624,918862415.0468423,33.8947,-0.51658318,2.0269412,-1.42256671,3.89378231,17.23532705,24.8955501,33761165958.469334,2.2758,62649955204.73,,2023-12-03T12:26:00.000Z,,,,,,2023-12-03 17:57:14.143201
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:26:00.000Z,63.33521582813194,1455680050.073279,14.4704,-0.00050267,1.75926284,9.76331374,61.15438615,168.59508466,224.38521557,26875253196.6404,1.8118,35722194076.74,,2023-12-03T12:26:00.000Z,,,,,,2023-12-03 17:57:14.143201
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:26:00.000Z,0.9998703625378227,3726333459.998033,5.7064,-0.00066708,0.00229748,0.00585545,-0.00915814,-0.0120774,-0.01202196,24517788396.48188,1.6529,24517788396.48,,2023-12-03T12:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:57:14.143201
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:25:00.000Z,0.39358174799301604,308864673.1952594,45.4777,-0.15774072,0.99830786,0.80437946,23.91158121,53.23636981,54.09548862,13896562456.77529,0.9368,17711178659.69,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:57:14.143201
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:26:00.000Z,0.08494130745857027,549522200.6297139,49.4338,0.06436434,1.09492245,9.19818175,26.40410872,38.90873138,34.63213557,12068616099.133505,0.8136,12068616099.13,,2023-12-03T12:26:00.000Z,,,,,,2023-12-03 17:57:14.143201
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7403028821.463796,,2023-12-03T12:25:00.000Z,0.10330817781578387,188197961.48372382,4.021,0.0512629,0.37770011,-4.57251895,5.63067466,16.34331801,34.56699851,9145054521.748396,0.6165,9145058875.93,,2023-12-03T12:25:00.000Z,,,,,,2023-12-03 17:57:14.143201
